chunk_id,source_file,doc_group,doc_type,chunk_type,section,question,page_start,page_end,char_count,content_preview
ffe35c7c027b4bb08977b6d19ee55582,..\data\技术问答\资格审查状态查看.pdf,technical_qa,qualification_status,table_summary,,,1,1,123,表头列：首页 招考公告 政策法规、常见问题、相关下载 公告公示 个人中心  表格结构： | 首页 招考公告 政策法规 | 常见问题 | 相关下载 公告公示 个人中心 | | --- | --- | --- | |  | None | None |
6d8567e1b4294038bea1dd7dda3d77e4,..\data\技术问答\资格审查状态查看.pdf,technical_qa,qualification_status,table_row,,,1,1,43,首页 招考公告 政策法规：；常见问题：None；相关下载 公告公示 个人中心：None
